User-ID,ISBN,Book-Rating
11490,0816735654,4
11490,0439207398,4
11490,0373076509,4
11490,0373107455,4
11490,0373104480,5
11490,0425127214,4
11490,0373280092,4
11490,0425137562,5
11490,0373037074,3
11490,0373117698,5
11490,0373706464,3
11490,0373256183,5
11490,0373482396,3
11490,0816732531,5
11490,0440179807,5
11490,0373221339,4
11490,0373222440,4
11490,0373451547,5
11490,0373117868,5
11490,0439137411,5
11490,0373256299,4
11490,0380676524,3
11490,0373222173,5
11490,0395425069,4
11490,0380002558,5
11490,0373104030,4
11490,0373114842,3
11490,0373106068,5
11490,0373291167,5
11490,0373451628,2
11490,0425165566,3
11490,0816725780,4
11490,0373222645,5
11490,0812932765,5
11490,0373105568,4
11490,0816732345,5
11490,0375409327,5
11490,0373288212,5
11490,0373262736,5
11490,0385483643,5
11490,0373226063,5
11490,0394859558,4
11490,0439040221,4
11490,0439222338,5
11490,0373106246,4
11490,0439223075,5
11490,0373707665,5
11490,0312312873,3
11490,0816765766,3
11490,0373169850,4
11490,0307302016,1
11490,0743417020,4
11490,0821739352,3
11490,0515134384,3
11490,0804104999,5
11490,0890875588,3
11490,0451408659,4
11490,0446529788,3
11490,0449224449,4
11490,0451169530,3
11490,0671525000,4
11490,0830413545,5
11490,0803720785,4
11490,0446610550,4
11490,0743218086,3
11490,0312870582,3
11490,0020198906,5
11490,1557850003,3
11490,0821733850,3
11490,0553295098,2
11490,0140175130,4
11490,0380705257,3
11490,0821724479,3
11490,0373031785,3
11490,0552996459,2
11490,0553230018,3
11490,0140328742,3
11490,0689713100,4
11490,0679741836,2
11490,0307420272,3
11490,0440214424,1
11490,0821710176,2
11491,0451136683,5
11491,1566190096,4
11491,0451516699,4
11491,0375707972,5
11491,0835607585,4
11491,0800786459,5
11491,0743422910,5
11491,0523426429,5
11491,0451403568,3
11491,0743457943,5
11491,2253063339,3
11491,3293003010,5
11491,0805051309,4
11491,0618002219,5
11491,0525941908,4
11491,0471577103,5
11491,1862082626,4
11491,0451625838,5
11491,0440920833,4
11491,0449208508,4
11491,0445083735,4
11491,0449001962,4
11491,0446303011,4
11491,0449229440,4
11491,0449223450,4
11491,0446600989,4
11491,0440908035,2
11491,0140367446,3
11491,0192827588,3
11491,0553811851,1
11492,0898722110,5
11492,0821750208,5
11492,0316168815,5
11492,0553211056,5
11492,0553095439,5
11492,0440111323,4
11492,0816741190,5
11492,0515136280,5
11492,0140280553,4
11492,1551665344,4
11492,0399149783,5
11492,0816775966,3
11492,1551668904,4
11492,0142004278,5
11492,0441005470,4
11492,0446529788,4
11492,0553227041,3
11492,0440122147,5
11492,0380816059,5
11492,0821726714,4
11492,0500976147,5
11492,0446609404,5
11492,0373260466,5
11492,0373251998,3
11492,0006531156,4
11492,0553285920,4
11492,0821717146,5
11492,0804107432,5
11492,0373251017,3
11492,0684848406,4
11492,0778320065,5
11492,0380975017,3
11492,0316287555,5
11492,0816745072,5
11492,0804109990,5
11492,0373241445,3
11492,0816742839,5
11492,0465014909,4
11492,0821715402,4
11492,0373243960,5
11492,0671739743,4
11492,0821713523,3
11492,0553564994,5
11492,0684865742,5
11492,0821774638,5
11492,1551664992,5
11492,0399151770,3
11492,0515113310,4
11492,0743410181,5
11492,0816742030,5
11492,0399147624,5
11492,0802768164,2
11492,0446610550,5
11492,0425182932,4
11492,0816748110,3
11492,0821726595,5
11492,0743486226,4
11492,0505523035,5
11492,0446610038,5
11492,0812508572,5
11492,0345353145,5
11492,0684855631,3
11492,0816749426,3
11492,0373255004,3
11492,1551666960,2
11492,0970559100,5
11492,0722509049,4
11492,0821726528,5
11492,0399147101,5
11492,0553569074,5
11492,0553263226,5
11492,0375724400,2
11492,0816735085,2
11492,0824101766,3
11492,0782119719,2
11492,0786813849,5
11492,0836210514,5
11492,0816704678,5
11492,0816733392,4
11492,0816713146,2
11492,0803767528,5
11492,0786842180,5
11492,0766601072,4
11492,0821758756,5
11492,0823402720,4
11492,0789434423,5
11492,0812104870,5
11492,0836270541,2
11492,0806918950,3
11492,0786862572,4
11492,0837604150,4
11492,0812044401,4
11492,0786000465,3
11492,0816718237,5
11492,0821759833,5
11492,0816729620,4
11492,0807535028,4
11492,0821737708,2
11492,0836807936,3
11492,0812533232,4
11492,0816712328,5
11492,0803682085,3
11492,0825699207,4
11492,0761302700,5
11492,0782903363,1
11492,0821759744,5
11492,0821748289,4
11492,0766601757,4
11492,0553579606,2
11492,0439061296,2
11492,0521795028,2
11492,2264036036,4
11492,0070686963,2
11492,0316969680,2
11492,0671525832,2
11492,0380817624,3
11492,0312042825,2
11492,1400001625,1
11492,0449210324,3
11492,0440236738,3
11492,0425053245,3
11493,0312275366,4
11493,0590629816,2
11493,0345453409,5
11493,0749317132,2
11493,2868696627,4
11493,2070425770,5
11493,0373244487,4
11493,0671027360,5
11493,0015659413,5
11493,2742724028,2
11493,0340660490,4
11493,0099779200,4
11493,0373244711,5
11493,0373261896,5
11493,2842611462,4
11493,0312113420,5
11493,0345334531,4
11493,0373289812,5
11493,2226135022,2
11493,2264036036,5
11493,2702424131,5
11493,2264036010,5
11493,0312151250,3
11493,2264018194,5
11493,0061091995,4
11493,0140621725,3
11493,2277302228,4
11493,0345404050,5
11493,2080680692,4
11493,0312877706,5
11493,0146002083,4
11493,2264025930,5
11493,0345351525,5
11493,0373288867,4
11493,0380718340,5
11493,0312868383,4
11493,0446612790,3
11493,0226403114,5
11493,0373244657,4
11493,2742729038,4
11493,0771087217,4
11493,2253030570,5
11493,0091863279,5
11493,2742724613,4
11493,2290312924,4
11493,0395835836,4
11493,0312910584,5
11493,2264029463,5
11493,0330231715,4
11493,0312963297,5
11493,0345330129,4
11493,0312144075,5
11493,2266102028,5
11493,2266102621,5
11493,2253049417,4
11493,0345380371,2
11493,0816748110,3
11493,0816743754,4
11493,0345468694,4
11493,0816741395,3
11493,0451404777,3
11493,0804104999,4
11493,1551665522,4
11493,0449224449,4
11493,1551668181,5
11493,0816763593,4
11493,0553569074,3
11493,0821723480,4
11493,0515136280,3
11493,0380723573,5
11493,1551664305,2
11493,0821726528,3
11493,0816763607,5
11493,0821713523,4
11493,0515124214,3
11493,0312974256,5
11493,0425156028,3
11493,0743204697,3
11493,0399135804,3
11493,0553095439,3
11493,0778320049,3
11493,0743206070,3
11493,0671042858,4
11493,0553262149,3
11493,0515125490,1
11493,0451170990,3
11493,0373240520,3
11493,0590486454,3
11493,1556612257,3
11493,0722535562,2
11493,0373076886,2
11493,0307113221,1
11493,8806155873,3
11494,2290303488,5
11494,0345382293,4
11494,0340660490,5
11494,0061092045,5
11494,2253076590,5
11494,2226135022,5
11494,0553230557,5
11494,0312144075,3
11494,0684834731,2
11494,2266105698,4
11494,2743602295,5
11494,2266121367,4
11494,2264018194,4
11494,2290312924,2
11494,2264013257,4
11494,0312910584,4
11494,0312848765,4
11494,0590629808,2
11494,2253030570,3
11494,0373289812,3
11494,0060082160,3
11494,0015659413,3
11494,0553292722,3
11494,2264033282,3
11494,2266102028,5
11494,0312963297,5
11494,0373244657,4
11494,3150087201,3
11494,2277302228,3
11494,0749317132,5
11494,2253171670,3
11494,0140318720,3
11494,0553579134,5
11494,0515122190,5
11494,0006715184,5
11494,0312113420,5
11494,0515092720,4
11494,0226403114,5
11494,0345330129,4
11494,0395835836,3
11494,2266102621,4
11494,2264024674,5
11494,0312151250,5
11494,2226070109,4
11494,0330312367,5
11494,2253050407,4
11494,0373288964,4
11494,2253049417,4
11494,0446612790,5
11494,2702424131,4
11494,0140621725,4
11494,0449219364,4
11494,2742724613,3
11494,0553571885,5
11494,3804430058,5
11494,2868696627,4
11494,2290321559,2
11494,2264031158,2
11494,2266047280,2
11494,2070725804,5
11494,2264036010,5
11494,0330231715,3
11494,2742724028,2
11494,2266086100,3
11494,2264029463,5
11494,0312242026,5
11494,0312872160,5
11494,0312972822,3
11494,0399149821,3
11494,0312858175,5
11494,2226126570,3
11494,0345394267,5
11494,0771087217,5
11494,2290308285,4
11494,0385722206,5
11494,1558172882,4
11494,0373243952,3
11494,0515136530,3
11494,0373258828,3
11494,0316785261,2
11494,0373256086,3
11494,0446529788,2
11494,0380816059,4
11494,0812516001,5
11494,0804109990,4
11494,0553295098,3
11494,0816742090,4
11494,0373241445,3
11494,0883013231,3
11494,0821723480,3
11494,0345404114,3
11494,0002232766,5
11494,0818702117,3
11494,0821717146,2
11494,0842378057,3
11494,0440221463,4
11494,0399148728,4
11494,0743486226,2
11494,0689800975,3
11494,0843921609,2
11494,0801968275,5
11494,0821726714,4
11494,0449213730,5
11494,0684871726,4
11494,0590461249,3
11494,0373254660,3
11494,0316168815,4
11494,0816744491,5
11494,0399151770,4
11494,0440122147,3
11494,0778320286,3
11494,0440225701,4
11494,0385323921,2
11494,0316601950,1
11494,0525458417,1
11494,0425167097,3
11494,0867880287,2
11494,0373104480,3
11494,0912376090,2
11494,1569312435,3
11494,0440200989,3
11494,0425121631,1
11494,0440414237,2
11494,0449007200,2
11494,0380435470,3
11494,0671868810,3
11495,0380885344,2
11495,0590629719,4
11495,0671745093,4
11495,0515094978,5
11495,0804119538,5
11495,0789478587,5
11495,0807508527,5
11495,0590402218,5
11495,0312282990,3
11495,0425162400,3
11495,0806946539,4
11495,0802400086,4
11495,0373032706,5
11495,0804112126,3
11495,0441094880,5
11495,0899669492,4
11495,0717287017,5
11495,0671553046,3
11495,0895777010,4
11495,0373115431,5
11495,0803700679,4
11495,0803682085,5
11495,0449209830,4
11495,0440235596,5
11495,0802448321,5
11495,0717284972,5
11495,0803259077,5
11495,0590442970,4
11495,0884948706,5
11495,0590965492,5
11495,0373702787,5
11495,0373708300,3
11495,0671867091,4
11495,0882712926,5
11495,0440983568,5
11495,0671612689,5
11495,0373078102,4
11495,0801606306,3
11495,0373832958,4
11495,0791028461,4
11495,0345288823,3
11495,0590332058,5
11495,0345273680,4
11495,0789434423,5
11495,0373089180,5
11495,0425194876,5
11495,0717284832,5
11495,0553287532,5
11495,0825428688,5
11495,0451451155,5
11495,0140350144,5
11495,0800786289,5
11495,0804115362,3
11495,0749397365,2
11495,0590386522,3
11495,0804107491,5
11495,0786882514,3
11495,0671677128,4
11495,0312088027,5
11495,0805000690,4
11495,0787121380,5
11495,0769600239,4
11495,0525442766,3
11495,0802781268,5
11495,0590442899,4
11495,0803493061,5
11495,0330282565,5
11495,0800786092,4
11495,0717287106,3
11495,0440237220,5
11495,0380708655,5
11495,0590434160,5
11495,0345347951,5
11495,0571193307,4
11495,0307011003,3
11495,0553055143,4
11495,0553297570,3
11495,0307021688,4
11495,0553561375,4
11495,0307021343,3
11495,0307020398,3
11495,0553157094,4
11495,0553131834,5
11495,0140344438,2
11495,0573693412,3
11495,0590035517,4
11495,0590044362,3
11495,0553270117,3
11495,0590138588,4
11495,0590037145,3
11495,0307021718,4
11495,0553158929,4
11495,0553278240,3
11495,0553582658,4
11495,0553445405,4
11495,0307030768,4
11495,0553578898,4
11495,0553481525,3
11495,0590047922,3
11495,0553243055,4
11495,0590129686,4
11495,0590036394,4
11495,0553072927,4
11495,0140502068,3
11495,0151594805,5
11495,0307001385,4
11495,0151879788,2
11495,0553483285,4
11495,0307021696,4
11495,0312275420,3
11495,0312952716,2
11495,0307100626,2
11495,0553478346,2
11495,0373262370,1
11495,0373240570,3
11495,0821754327,2
11495,0312877706,2
11495,0590254693,2
11495,0425104338,2
11495,0373105932,2
11495,2290321559,2
11495,0307128849,2
11496,0440457165,5
11496,3770153081,4
11496,0590448595,4
11496,0373711263,4
11496,0553381520,3
11496,0061081450,5
11496,3499126478,3
11496,0380818760,4
11496,0380006456,5
11496,6717724650,4
11496,0590436465,3
11496,0380699966,2
11496,0449911160,5
11496,0312244266,5
11496,0061087017,5
11496,0701169176,5
11496,0440223571,5
11496,0590436503,5
11496,0380717018,3
11496,0060913088,5
11496,0440237300,5
11496,0451210840,4
11496,0446611867,5
11496,0590442996,4
11496,0671793489,5
11496,0345260406,5
11496,0590442589,5
11496,0590483056,3
11496,1573227889,5
11496,1572971835,5
11496,0451082982,2
11496,0684845768,5
11496,0449000613,3
11496,0440122090,5
11496,1853752797,4
11496,0670877514,5
11496,0816763607,4
11496,0394800290,3
11496,8475251471,5
11496,0395425069,1
11496,0812568710,4
11496,0969691319,4
11496,0310435706,5
11496,0515129968,4
11496,0553295098,5
11496,0316168688,1
11496,0061050261,4
11496,0553561537,5
11496,0515123170,4
11496,0819563820,4
11496,0671637525,4
11496,0684144433,1
11496,0394859235,3
11496,0373098561,2
11496,0307002144,3
11496,0439135575,3
11496,0061054143,4
11496,0590443909,3
11496,8493127817,2
11497,0451150376,5
11497,0394529197,5
11497,0515128546,5
11497,0373240007,5
11497,0451197127,5
11497,0451177908,5
11497,0446517097,5
11497,0966653700,5
11497,0517800349,5
11497,0425194736,5
11497,0525448780,3
11497,0517565994,4
11497,0440155029,5
11497,0515121428,5
11497,0688170412,4
11497,0525452672,2
11497,0525440585,3
11497,0345384733,5
11497,0312964919,4
11497,0451152190,5
11497,0140312587,5
11497,0060186534,3
11497,0394484347,3
11497,0451186486,5
11497,0449226840,4
11497,0451404777,5
11497,0446610950,4
11497,0590036394,3
11497,0590115057,4
11497,0307118070,4
11497,0345440064,1
11497,0445209127,3
11497,0743444477,2
11497,0553208845,4
11497,1557485534,5
11497,0590120700,2
11497,0837604150,3
11497,1556611188,3
11497,0373113641,3
11497,0330373269,3
11497,0743223543,3
11498,0553298240,4
11498,8855203292,5
11498,0061092800,5
11498,0880016329,4
11498,0099565404,4
11498,0375760245,3
11498,0312971362,4
11498,0061097314,4
11498,0887307876,3
11498,3423125659,5
11498,8817862827,5
11498,0451204948,5
11498,0684834154,4
11498,0451524462,5
11498,0553262149,5
11498,0929634063,5
11498,0553564528,4
11498,3453198875,5
11498,0283073381,5
11498,0553213997,5
11498,0091881048,5
11498,0340765429,5
11498,0006109428,5
11498,8845907341,5
11498,0385333676,3
11498,0446315176,1
11498,0446527912,3
11498,0451202473,3
11498,0425161242,1
11498,0812575911,4
11498,0446610607,3
11498,0515101214,4
11498,0515121428,4
11498,0446360406,3
11498,0446363626,1
11498,0445209127,4
11498,0425097722,3
11498,0380436124,1
11498,0812520165,2
11498,0399147390,1
11499,2264033282,5
11499,2264013257,5
11499,0399149821,5
11499,0140385720,5
11499,2264010991,4
11499,0345351525,4
11499,0312872160,3
11499,2264036036,5
11499,0373244487,3
11499,0590629794,5
11499,0061054810,5
11499,0140621725,5
11499,0340745983,4
11499,0226403114,2
11499,0553579134,4
11499,2742724613,4
11499,0061099252,5
11499,0684834731,5
11499,3596200261,5
11499,0864425767,4
11499,2253055972,5
11499,0340565276,2
11499,0312910584,4
11499,2266096451,5
11499,1583940790,4
11499,0091863279,4
11499,2266102028,3
11499,0553292722,5
11499,0590629816,5
11499,0312868383,4
11499,0515092720,3
11499,0684855518,5
11499,0345394267,2
11499,2253171670,5
11499,2226126570,4
11499,2226135022,4
11499,0373244657,3
11499,2253049417,3
11499,2266102621,3
11499,0449219364,4
11499,0099779200,4
11499,0553121510,4
11499,2868696627,5
11499,0441005470,5
11499,0446529788,5
11499,0819310115,1
11499,0399147322,3
11499,0816741190,4
11499,0816748187,5
11499,0816763593,2
11499,1888363576,1
11499,0818702117,5
11499,0804104999,5
11499,0816743746,4
11499,0316168815,3
11499,0821711334,4
11499,0425182932,4
11499,0886777631,5
11499,0375727981,1
11499,0816745412,2
11499,0771590113,5
11499,0446609404,2
11499,0515136280,3
11499,0312980353,5
11499,0425182150,1
11499,0345318854,4
11499,0590762168,2
11499,1551664976,3
11499,0373706677,1
11499,0590455877,3
11499,2253016950,3
11499,0812096355,1
11500,0804115699,5
11500,0515104175,5
11500,0517705869,5
11500,0446603589,5
11500,7804511621,4
11500,0394529197,2
11500,0786004797,2
11500,0449000346,5
11500,0937921556,5
11500,0440216818,3
11500,0553283960,4
11500,0002240114,5
11500,0425194736,5
11500,0394484347,5
11500,0446611778,5
11500,0345407288,5
11500,0399141464,3
11500,0688151981,5
11500,0517478595,5
11500,1888387408,5
11500,0553811851,4
11500,0679445048,5
11500,0486285537,5
11500,0394749170,4
11500,0446517470,4
11500,1853260282,3
11500,0684874350,4
11500,0440206154,4
11500,1573221112,5
11500,0399145087,4
11500,0425046656,5
11500,0786867434,5
11500,0441860532,4
11500,0761107363,4
11500,0679440526,5
11500,0812561864,5
11500,0380718669,5
11500,0425164080,5
11500,0345384733,3
11500,0743204735,5
11500,0679457526,5
11500,1571742590,3
11500,0446527785,4
11500,1593081017,4
11500,0425105113,5
11500,0440164842,5
11500,0385503008,4
11500,0345384369,3
11500,0451206274,4
11500,0855642440,4
11500,0446526126,5
11500,0688170412,3
11500,0425182673,5
11500,0373240007,5
11500,0373264089,5
11500,0345417623,5
11500,0896083535,5
11500,0875962564,5
11500,0345402880,4
11500,0380975840,3
11500,0425147711,4
11500,0060235322,3
11500,0061065404,1
11500,3596129389,3
11500,0937382000,4
11500,8804321008,4
11500,0030285860,3
11500,0064430170,5
11500,0671746502,1
11500,0140011730,2
11500,0061090808,4
11500,8807806746,4
11500,0899792145,3
11500,8420430943,4
11500,8806162160,1
11500,0060974435,4
11500,0060937688,3
11500,8879285645,3
11500,1559722630,4
11500,3404131606,4
11500,0140141081,5
11500,0868245739,4
11500,8845901840,1
11500,0061041300,2
11500,3426192543,3
11500,3404143299,1
11500,0394580567,4
11500,8831760122,5
11500,0553275283,4
11500,3426702266,2
11500,1583226443,1
11500,0439138566,3
11500,0061056774,3
11500,0307020363,4
11500,0515134384,3
11500,0373761759,1
11500,0373024967,1
11500,0553243055,1
11500,0385489935,3
11500,0449217264,4
11500,0307129047,2
11500,0399151478,3
11500,0440185564,2
11501,0515094978,3
11501,0307021394,4
11501,0307021076,4
11501,0345257596,3
11501,0671434225,5
11501,0789429730,4
11501,0256026700,3
11501,0140501711,4
11501,0151310750,5
11501,0671701231,3
11501,0446610550,1
11501,1562827898,2
11501,8880897470,1
11501,0590921584,3
11501,0373225342,2
11502,0091881048,5
11502,0283073381,4
11502,0061092800,5
11502,1842322753,5
11502,8817150100,4
11502,0553564528,4
11502,0743469984,5
11502,0812571991,5
11502,0751519782,5
11502,0451167783,5
11502,0679416498,4
11502,0752847961,4
11502,0553813021,5
11502,1853260860,4
11502,0385502532,5
11502,0553576194,5
11502,8877822171,4
11502,8821705714,4
11502,0747277567,5
11502,0316117064,4
11502,0875847706,3
11502,0099245027,4
11502,0345441133,3
11502,8838431345,5
11502,0446516864,5
11502,1857235460,3
11502,3453198875,4
11502,0609806564,2
11502,0553262149,5
11502,0345377443,5
11502,8830414824,4
11502,8817113204,3
11502,0449005178,5
11502,0684834154,5
11502,0887307876,4
11502,0590975986,4
11502,0074324523,4
11502,0099565404,5
11502,8817862827,5
11502,0060172703,5
11502,0880452431,5
11502,0929634063,4
11502,0340765429,4
11502,0061031550,4
11502,0525942998,5
11502,8817672963,4
11502,0953771407,5
11502,0553298240,4
11502,0880016329,5
11502,0440217520,5
11502,8885008836,5
11502,0752837168,3
11502,1882663128,3
11502,0312878737,5
11502,0553211404,4
11502,8855203292,4
11502,1551660717,4
11502,0712623930,4
11502,0886166255,4
11502,8844011611,4
11502,0451206665,4
11502,0871137240,5
11502,0349112762,5
11502,8845907341,4
11502,3442724937,5
11502,0375760245,3
11502,0767905920,5
11502,1570515042,5
11502,0440235162,5
11502,0452281253,4
11502,0312971362,5
11502,0880482605,5
11502,1853064408,5
11502,0451524462,5
11502,0451204948,3
11502,0061097314,3
11502,0553213997,5
11502,0006109428,4
11502,0449222241,3
11502,0449208508,3
11502,0516046390,3
11502,0446612510,3
11502,0373291450,3
11502,0517052229,2
11502,0345440064,4
11502,0449237869,3
11502,0425061930,5
11502,0515101214,2
11502,0517528436,3
11502,0441322310,3
11502,0449240673,4
11502,0449907481,3
11502,0515128023,4
11502,0446364835,2
11502,0517500345,4
11502,0446363030,5
11502,0446359726,4
11502,0446357030,4
11502,0449001962,3
11502,0425169863,4
11502,0515116475,4
11502,7099300799,4
11502,0446607657,4
11502,7100100699,4
11502,0399128158,3
11502,0446394211,4
11502,0448095351,4
11502,0515120120,3
11502,0446364304,4
11502,0449013880,2
11502,0440910552,5
11502,0441757227,5
11502,7804465258,4
11502,0671658301,4
11502,1551667517,5
11502,0446600989,3
11502,0446516317,4
11502,0099779200,4
11502,0425046605,1
11502,0590939882,3
11502,0590442589,2
11502,0373702787,2
11502,0672301504,1
11502,0373255985,1
11502,0590470434,3
11502,0439139600,3
11502,8879832905,1
11502,0062720732,1
11502,0766607615,2
11502,0680359623,3
11502,0310233682,1
11503,0451179153,5
11503,0515130389,2
11503,0446354872,3
11503,0446364835,4
11503,0425185729,4
11503,0448095351,4
11503,0553582364,3
11503,0515118907,1
11503,0515128023,5
11503,0515126985,5
11503,0373225580,1
11503,0425141233,3
11503,0590106830,2
11503,8831760122,3
11504,0449223450,4
11504,0446607657,1
11504,0515075841,5
11504,0515130168,4
11504,0515060674,5
11504,0441001823,3
11504,0441005659,5
11504,0373291450,4
11504,0515120456,3
11504,0517500345,4
11504,0515068748,3
11504,0373291337,3
11504,2264036028,3
11504,0373451580,1
11504,0373704704,1
11504,0672304678,2
11504,0373700270,3
11505,0590442899,5
11505,0310239826,4
11505,0425194876,5
11505,0373032706,5
11505,0590332058,4
11505,0805000690,5
11505,0671786040,4
11505,0440224772,3
11505,0553562398,5
11505,0664326935,5
11505,0449209830,5
11505,0373708300,4
11505,0380975700,4
11505,0877017590,4
11505,0373702787,3
11505,0671701231,5
11505,0451451155,5
11505,0553285530,5
11505,0590629719,4
11505,0140350144,2
11505,0373035535,4
11505,0373089074,3
11505,0345257596,2
11505,0664326862,5
11505,0590434160,5
11505,0786882514,3
11505,0791417808,4
11505,0671664964,4
11505,0787119024,5
11505,0553582097,3
11505,0553568701,4
11505,0553055267,4
11505,0151306400,4
11505,0307001458,4
11505,0590107100,1
11505,0553482530,5
11505,0559029838,3
11505,0553373412,3
11505,0553231758,4
11505,0553055216,4
11505,0553564676,5
11505,0246134984,4
11505,0553055127,5
11505,0671737554,2
11505,0399148639,2
11505,0816735085,2
11505,1887128255,1
11505,0060974435,1
11505,0836213076,3
11506,0373028652,1
11506,0715388185,3
11506,0671740504,4
11506,0312911912,4
11506,0373028636,3
11506,0316121789,4
11506,0373025971,4
11506,0373027826,2
11506,0720714729,4
11506,0373025688,4
11506,0590623850,2
11506,2253050407,2
11506,0345251547,1
11506,0440157943,3
11507,8830414824,4
11507,0767905920,5
11507,0747277567,4
11507,1853064408,5
11507,0440217520,5
11507,0743469984,5
11507,0553272535,3
11507,8855203292,3
11507,0786889667,5
11507,0345377443,4
11507,0061031550,3
11507,0061092800,5
11507,1857235460,4
11507,0553564528,4
11507,0451206665,5
11507,0099245027,5
11507,8817125300,5
11507,0452281253,5
11507,0061097314,5
11507,0590975986,4
11507,0751519782,5
11507,8817672963,5
11507,0880482605,5
11507,0452279844,5
11507,0440235162,5
11507,0553576194,3
11507,8885008836,4
11507,0887307876,5
11507,0743411447,2
11507,0752847961,3
11507,0312971362,5
11507,1853260860,5
11507,0752837168,5
11507,0446516864,4
11507,1585360384,5
11507,3453198875,5
11507,0805044272,5
11507,3423125659,5
11507,0440975964,5
11507,0449123782,4
11507,0449014290,3
11507,0446364266,5
11507,0446612510,5
11507,0440201705,4
11507,7804465258,4
11507,0449229440,3
11507,0517052229,3
11507,0445043326,5
11507,0061059900,5
11507,0451179897,4
11507,0446516139,5
11507,0446611859,5
11507,0440107601,5
11507,0446600709,3
11507,0373291337,4
11507,0449222241,5
11507,0515068594,2
11507,0395376084,1
11507,0782480411,1
11507,0373106939,2
11507,3502517371,2
11507,0256169179,4
11507,0373700270,4
11507,0373763506,3
11508,0819311499,3
11508,0816744394,5
11508,0553295098,5
11508,0375507876,5
11508,0451210611,4
11508,1551660679,2
11508,0804109990,4
11508,0399122400,5
11508,0002231115,3
11508,0395551749,3
11508,0451178017,3
11508,0425156028,5
11508,0446529788,5
11508,0515060674,3
11508,0515118907,4
11508,0553131834,2
11508,0449206610,4
11508,0393045390,4
11508,0061041300,5
11508,0440407923,2
11508,0373288867,2
11508,0590466380,2
11508,0373102682,4
11509,0345377370,3
11509,0425194736,4
11509,1593081017,5
11509,0786867434,5
11509,0515101486,5
11509,0679440526,2
11509,0515123293,5
11509,0517705869,2
11509,0515104175,4
11509,0425147711,4
11509,0425176932,5
11509,1853260282,5
11509,0446603589,5
11509,3404614542,4
11509,0762721979,2
11509,0192834312,3
11509,0441008291,4
11509,0446518107,4
11509,0064441440,4
11509,1551664976,1
11509,0451208765,4
11509,0515120120,3
11510,0747545111,3
11510,8806144146,5
11510,0425188221,4
11510,3426192543,5
11510,0439286182,4
11510,3404143299,2
11510,0553202189,3
11510,9057133008,5
11510,3596129389,3
11510,3404126343,3
11510,9057210534,5
11510,9027472718,5
11510,3404139178,3
11510,8833908488,4
11510,0451527747,5
11510,8807812495,5
11510,0671746502,5
11510,8806162160,5
11510,3453126912,5
11510,3596247500,5
11510,8807813157,3
11510,8804512652,5
11510,0440241537,4
11510,0553275283,5
11510,0439286239,4
11510,0142001848,5
11510,3453130901,4
11510,0345391810,5
11510,0880703156,5
11510,0771087004,5
11510,0754000117,5
11510,0738205737,2
11510,8496280012,2
11510,8876846565,5
11510,0679745580,5
11510,0749931434,5
11510,9055015580,4
11510,3404614542,3
11510,0099908506,3
11510,0671723650,3
11510,0439284031,5
11510,0064430227,5
11510,0441008291,4
11510,8807810751,5
11510,8888424121,4
11510,8842806978,3
11510,8804407808,4
11510,0060542845,4
11510,8433967606,5
11510,0140367616,5
11510,8845901840,2
11510,0515123447,5
11510,8501023450,5
11510,0141181222,5
11510,0140270272,5
11510,8420636282,4
11510,0425139760,4
11510,8845219747,5
11510,8887432252,5
11510,8881110288,4
11510,0679721851,2
11510,0006511929,3
11510,0425167097,4
11510,0158991965,5
11510,0671004247,4
11510,8845249689,5
11510,0582530431,5
11510,0701162767,5
11510,0440228840,5
11510,0446364495,4
11510,0671672878,4
11510,0345249372,5
11510,8830419150,4
11510,8571648972,4
11510,0590502123,5
11510,8804321008,2
11510,0899792145,5
11510,8807811120,5
11510,0194216748,4
11510,0151446474,4
11510,0062512790,4
11510,3442421357,5
11510,1558747281,4
11510,0151010633,5
11510,0449221148,5
11510,0060008350,5
11510,0812583566,5
11510,0804106304,5
11510,0446516520,5
11510,0743420373,4
11510,0786004797,4
11510,0441860532,4
11510,0440206154,1
11510,0345384369,4
11510,0446517470,3
11510,0517478595,4
11510,0804115699,3
11510,7804511621,4
11510,0394529197,3
11510,0553203630,3
11510,0451206274,3
11510,0553283960,1
11510,1558745157,4
11510,0345377370,4
11510,0345386108,3
11510,0515123293,4
11510,0486280500,4
11510,0425046656,3
11510,0345314980,4
11510,0440155029,3
11510,0771074549,2
11510,1593080549,3
11510,1593081017,2
11510,0515087491,4
11510,0515104175,4
11510,0002240114,3
11510,0345384733,4
11510,1853260282,4
11510,0345407288,4
11510,0812561864,2
11510,0394484347,3
11510,0515101486,4
11510,0786706503,1
11510,0425105113,3
11510,0875962564,2
11510,0679440526,2
11510,0425194736,5
11510,0312958455,5
11510,0553811851,3
11510,1571742590,3
11510,0451124340,4
11510,0449007200,1
11510,2277220116,3
11510,0590453670,3
11510,0671868390,3
11510,0671027662,1
11510,0553140779,3
11510,0860685179,4
11510,0373263708,3
11510,0373032790,2
11510,0814477976,2
11510,0786862815,2
11510,3423130750,3
11510,0140318720,1
11510,0307231100,3
11510,0679445048,3
11510,0816716935,1
11511,0664326935,4
11511,0749397365,4
11511,0385483503,5
11511,0671867091,5
11511,0791417808,2
11511,0449209830,5
11511,0671745107,5
11511,0380561840,4
11511,0590442791,4
11511,0789478587,4
11511,0312848790,5
11511,0789429730,4
11511,0806946539,3
